unit_id,name,price,about,bedrooms,bathrooms,size,property_type,location,price_per_sqm,link,Private Pool,Private Gym,Private Garden,Covered Parking,Maids Quarters,Jacuzzi,Garden,Balcony
U929314,2 Bedroom Apartment for sale at El Rehab Extension,"EGP13,100,000","This property is a 117 SqM apartment with2 bedroomsand 2 bathrooms that is available for sale. It is part of theEl Rehab Extensionproject in Al Rehab, Cairo and was completed in Jan 2022. You can buy this apartment for a base price of EGP13,100,000 (EGP112,000/SqM).",2,2,117,Apartment,"Al Rehab, New Cairo City,Cairo","EGP112,000",https://www.fazwaz.com.eg/en/property-sales/2-bedroom-apartment-for-sale-at-el-rehab-extension-in-al-rehab-cairo-u929314,N/A,N/A,N/A,N/A,N/A,N/A,N/A,mawgood
U929216,4 Bedroom Villa for sale at El Rehab Extension,"EGP89,000,000","This property is a 520 SqM villa with4 bedroomsand 3 bathrooms that is available for sale. It is part of theEl Rehab Extensionproject in Al Rehab, Cairo and was completed in Jan 2022. You can buy this villa for a base price of EGP89,000,000 (EGP171,000/SqM).",4,3,520,Villa,"Al Rehab, Cairo","EGP171,000",https://www.fazwaz.com.eg/en/property-sales/4-bedroom-villa-for-sale-at-el-rehab-extension-in-al-rehab-cairo-u929216,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
U961154,3 Bedroom Apartment for sale at El Rehab Extension,"EGP12,400,000","This property is a 131 SqM apartment with3 bedroomsand 2 bathrooms that is available for sale. It is part of theEl Rehab Extensionproject in Al Rehab, Cairo and was completed in Jan 2022. You can buy this apartment for a base price of EGP12,400,000 (EGP94,900/SqM).",3,2,131,Apartment,"Al Rehab, New Cairo City,Cairo","EGP94,900",https://www.fazwaz.com.eg/en/property-sales/3-bedroom-apartment-for-sale-at-el-rehab-extension-in-al-rehab-cairo-u961154,N/A,N/A,N/A,mawgood,N/A,N/A,N/A,mawgood
U5722840,3 Bedroom Townhouse for sale at The MarQ,"EGP6,000,000","This property is a 208 SqM townhouse with3 bedroomsand 4 bathrooms that is available for sale. It is part of theThe MarQproject in The 5th Settlement, Cairo. You can buy this townhouse for a base price of EGP6,000,000 (EGP28,846/SqM).Absolute Villa For Sale In 50% discount Cash or InstallmentsNext to the new Capital of Egypt15 min to New CairoLakes Swimmable Lagon 3 floors (G+1+roof)3 master rooms 4 bathrooms Garden",3,4,208,Townhouse,"The 5th Settlement, Cairo","EGP28,846",https://www.fazwaz.com.eg/en/property-sales/3-bedroom-townhouse-for-sale-at-the-marq-in-the-5th-settlement-cairo-u5722840,N/A,N/A,mawgood,mawgood,N/A,N/A,mawgood,N/A
U938970,3 Bedroom Apartment for sale at El Rehab Extension,"EGP20,900,000","This property is a 136 SqM apartment with3 bedroomsand 3 bathrooms that is available for sale. It is part of theEl Rehab Extensionproject in Al Rehab, Cairo and was completed in Jan 2022. You can buy this apartment for a base price of EGP20,900,000 (EGP154,000/SqM).",3,3,136,Apartment,"Al Rehab, New Cairo City,Cairo","EGP154,000",https://www.fazwaz.com.eg/en/property-sales/3-bedroom-apartment-for-sale-at-el-rehab-extension-in-al-rehab-cairo-u938970,N/A,N/A,N/A,mawgood,N/A,N/A,N/A,mawgood
U951940,4 Bedroom Villa for sale at El Rehab Extension,"EGP111,000,000","This property is a 640 SqM villa with4 bedroomsand 3 bathrooms that is available for sale. It is part of theEl Rehab Extensionproject in Al Rehab, Cairo and was completed in Jan 2022. You can buy this villa for a base price of EGP111,000,000 (EGP174,000/SqM).",4,3,640,Villa,"Al Rehab, Cairo","EGP174,000",https://www.fazwaz.com.eg/en/property-sales/4-bedroom-villa-for-sale-at-el-rehab-extension-in-al-rehab-cairo-u951940,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
U936080,2 Bedroom Apartment for sale at El Rehab Extension,"EGP13,700,000","This property is a 90 SqM apartment with2 bedroomsand 1 bathroom that is available for sale. It is part of theEl Rehab Extensionproject in Al Rehab, Cairo and was completed in Jan 2022. You can buy this apartment for a base price of EGP13,700,000 (EGP153,000/SqM).",2,1,90,Apartment,"Al Rehab, New Cairo City,Cairo","EGP153,000",https://www.fazwaz.com.eg/en/property-sales/2-bedroom-apartment-for-sale-at-el-rehab-extension-in-al-rehab-cairo-u936080,N/A,N/A,N/A,mawgood,N/A,N/A,N/A,mawgood
U929234,3 Bedroom Apartment for sale at El Rehab Extension,"EGP23,600,000","This property is a 155 SqM apartment with3 bedroomsand 3 bathrooms that is available for sale. It is part of theEl Rehab Extensionproject in Al Rehab, Cairo and was completed in Jan 2022. You can buy this apartment for a base price of EGP23,600,000 (EGP152,000/SqM).",3,3,155,Apartment,"Al Rehab, New Cairo City,Cairo","EGP152,000",https://www.fazwaz.com.eg/en/property-sales/3-bedroom-apartment-for-sale-at-el-rehab-extension-in-al-rehab-cairo-u929234,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
U940938,3 Bedroom Apartment for sale at El Rehab Extension,"EGP20,900,000","This property is a 154 SqM apartment with3 bedroomsand 3 bathrooms that is available for sale. It is part of theEl Rehab Extensionproject in Al Rehab, Cairo and was completed in Jan 2022. You can buy this apartment for a base price of EGP20,900,000 (EGP136,000/SqM).",3,3,154,Apartment,"Al Rehab, New Cairo City,Cairo","EGP136,000",https://www.fazwaz.com.eg/en/property-sales/3-bedroom-apartment-for-sale-at-el-rehab-extension-in-al-rehab-cairo-u940938,N/A,N/A,N/A,mawgood,N/A,N/A,N/A,mawgood
U940596,3 Bedroom Apartment for sale at El Rehab Extension,"EGP24,200,000","This property is a 155 SqM apartment with3 bedroomsand 3 bathrooms that is available for sale. It is part of theEl Rehab Extensionproject in Al Rehab, Cairo and was completed in Jan 2022. You can buy this apartment for a base price of EGP24,200,000 (EGP156,000/SqM).",3,3,155,Apartment,"Al Rehab, New Cairo City,Cairo","EGP156,000",https://www.fazwaz.com.eg/en/property-sales/3-bedroom-apartment-for-sale-at-el-rehab-extension-in-al-rehab-cairo-u940596,N/A,N/A,N/A,N/A,N/A,N/A,N/A,mawgood
U945402,2 Bedroom Apartment for sale at El Rehab Extension,"EGP20,900,000","This property is a 150 SqM apartment with2 bedroomsand 1 bathroom that is available for sale. It is part of theEl Rehab Extensionproject in Al Rehab, Cairo and was completed in Jan 2022. You can buy this apartment for a base price of EGP20,900,000 (EGP140,000/SqM).",2,1,150,Apartment,"Al Rehab, New Cairo City,Cairo","EGP140,000",https://www.fazwaz.com.eg/en/property-sales/2-bedroom-apartment-for-sale-at-el-rehab-extension-in-al-rehab-cairo-u945402,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
U941278,6 Bedroom Villa for sale at El Rehab Extension,"EGP113,000,000","This property is a 630 SqM villa with 6 bedrooms and 5 bathrooms that is available for sale. It is part of theEl Rehab Extensionproject in Al Rehab, Cairo and was completed in Jan 2022. You can buy this villa for a base price of EGP113,000,000 (EGP179,000/SqM).",6,5,630,Villa,"Al Rehab, Cairo","EGP179,000",https://www.fazwaz.com.eg/en/property-sales/6-bedroom-villa-for-sale-at-el-rehab-extension-in-al-rehab-cairo-u941278,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
U957672,4 Bedroom Villa for sale at El Rehab Extension,"EGP102,000,000","This property is a 476 SqM villa with4 bedroomsand 3 bathrooms that is available for sale. It is part of theEl Rehab Extensionproject in Al Rehab, Cairo and was completed in Jan 2022. You can buy this villa for a base price of EGP102,000,000 (EGP214,000/SqM).",4,3,476,Villa,"Al Rehab, Cairo","EGP214,000",https://www.fazwaz.com.eg/en/property-sales/4-bedroom-villa-for-sale-at-el-rehab-extension-in-al-rehab-cairo-u957672,mawgood,mawgood,mawgood,mawgood,mawgood,mawgood,mawgood,mawgood
U958162,3 Bedroom Apartment for sale at El Rehab Extension,"EGP26,200,000","This property is a 162 SqM apartment with3 bedroomsand 3 bathrooms that is available for sale. It is part of theEl Rehab Extensionproject in Al Rehab, Cairo and was completed in Jan 2022. You can buy this apartment for a base price of EGP26,200,000 (EGP162,000/SqM).",3,3,162,Apartment,"Al Rehab, New Cairo City,Cairo","EGP162,000",https://www.fazwaz.com.eg/en/property-sales/3-bedroom-apartment-for-sale-at-el-rehab-extension-in-al-rehab-cairo-u958162,N/A,N/A,N/A,N/A,N/A,N/A,N/A,mawgood
U957438,4 Bedroom Villa for sale at El Rehab Extension,"EGP109,000,000","This property is a 530 SqM villa with4 bedroomsand 4 bathrooms that is available for sale. It is part of theEl Rehab Extensionproject in Al Rehab, Cairo and was completed in Jan 2022. You can buy this villa for a base price of EGP109,000,000 (EGP205,000/SqM).",4,4,530,Villa,"Al Rehab, Cairo","EGP205,000",https://www.fazwaz.com.eg/en/property-sales/4-bedroom-villa-for-sale-at-el-rehab-extension-in-al-rehab-cairo-u957438,N/A,N/A,mawgood,mawgood,N/A,N/A,mawgood,mawgood
U958266,3 Bedroom Apartment for sale at El Rehab Extension,"EGP26,200,000","This property is a 162 SqM apartment with3 bedroomsand 3 bathrooms that is available for sale. It is part of theEl Rehab Extensionproject in Al Rehab, Cairo and was completed in Jan 2022. You can buy this apartment for a base price of EGP26,200,000 (EGP162,000/SqM).",3,3,162,Apartment,"Al Rehab, New Cairo City,Cairo","EGP162,000",https://www.fazwaz.com.eg/en/property-sales/3-bedroom-apartment-for-sale-at-el-rehab-extension-in-al-rehab-cairo-u958266,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
U954066,5 Bedroom Villa for sale at El Rehab Extension,"EGP101,000,000","This property is a 500 SqM villa with5 bedroomsand 3 bathrooms that is available for sale. It is part of theEl Rehab Extensionproject in Al Rehab, Cairo and was completed in Jan 2022. You can buy this villa for a base price of EGP101,000,000 (EGP203,000/SqM).",5,3,500,Villa,"Al Rehab, Cairo","EGP203,000",https://www.fazwaz.com.eg/en/property-sales/5-bedroom-villa-for-sale-at-el-rehab-extension-in-al-rehab-cairo-u954066,N/A,N/A,mawgood,N/A,mawgood,N/A,mawgood,mawgood
U957558,4 Bedroom Villa for sale at El Rehab Extension,"EGP131,000,000","This property is a 660 SqM villa with4 bedroomsand 4 bathrooms that is available for sale. It is part of theEl Rehab Extensionproject in Al Rehab, Cairo and was completed in Jan 2022. You can buy this villa for a base price of EGP131,000,000 (EGP198,000/SqM).",4,4,660,Villa,"Al Rehab, Cairo","EGP198,000",https://www.fazwaz.com.eg/en/property-sales/4-bedroom-villa-for-sale-at-el-rehab-extension-in-al-rehab-cairo-u957558,mawgood,mawgood,mawgood,mawgood,mawgood,mawgood,mawgood,mawgood
U949818,4 Bedroom Villa for sale at El Rehab Extension,"EGP103,000,000","This property is a 487 SqM villa with4 bedroomsand 4 bathrooms that is available for sale. It is part of theEl Rehab Extensionproject in Al Rehab, Cairo and was completed in Jan 2022. You can buy this villa for a base price of EGP103,000,000 (EGP212,000/SqM).",4,4,487,Villa,"Al Rehab, Cairo","EGP212,000",https://www.fazwaz.com.eg/en/property-sales/4-bedroom-villa-for-sale-at-el-rehab-extension-in-al-rehab-cairo-u949818,N/A,N/A,mawgood,mawgood,mawgood,N/A,mawgood,mawgood
U944168,4 Bedroom Villa for sale at El Rehab Extension,"EGP124,000,000","This property is a 580 SqM villa with4 bedroomsand 4 bathrooms that is available for sale. It is part of theEl Rehab Extensionproject in Al Rehab, Cairo and was completed in Jan 2022. You can buy this villa for a base price of EGP124,000,000 (EGP214,000/SqM).",4,4,580,Villa,"Al Rehab, Cairo","EGP214,000",https://www.fazwaz.com.eg/en/property-sales/4-bedroom-villa-for-sale-at-el-rehab-extension-in-al-rehab-cairo-u944168,N/A,N/A,mawgood,mawgood,mawgood,N/A,mawgood,mawgood
U949234,2 Bedroom Apartment for sale at El Rehab Extension,"EGP13,100,000","This property is a 90 SqM apartment with2 bedroomsand 1 bathroom that is available for sale. It is part of theEl Rehab Extensionproject in Al Rehab, Cairo and was completed in Jan 2022. You can buy this apartment for a base price of EGP13,100,000 (EGP145,000/SqM).",2,1,90,Apartment,"Al Rehab, New Cairo City,Cairo","EGP145,000",https://www.fazwaz.com.eg/en/property-sales/2-bedroom-apartment-for-sale-at-el-rehab-extension-in-al-rehab-cairo-u949234,N/A,N/A,N/A,mawgood,N/A,N/A,N/A,mawgood
U952888,2 Bedroom Apartment for sale at El Rehab Extension,"EGP13,100,000","This property is a 90 SqM apartment with2 bedroomsand 1 bathroom that is available for sale. It is part of theEl Rehab Extensionproject in Al Rehab, Cairo and was completed in Jan 2022. You can buy this apartment for a base price of EGP13,100,000 (EGP145,000/SqM).",2,1,90,Apartment,"Al Rehab, New Cairo City,Cairo","EGP145,000",https://www.fazwaz.com.eg/en/property-sales/2-bedroom-apartment-for-sale-at-el-rehab-extension-in-al-rehab-cairo-u952888,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
U947220,4 Bedroom Villa for sale at El Rehab Extension,"EGP109,000,000","This property is a 640 SqM villa with4 bedroomsand 3 bathrooms that is available for sale. It is part of theEl Rehab Extensionproject in Al Rehab, Cairo and was completed in Jan 2022. You can buy this villa for a base price of EGP109,000,000 (EGP170,000/SqM).",4,3,640,Villa,"Al Rehab, Cairo","EGP170,000",https://www.fazwaz.com.eg/en/property-sales/4-bedroom-villa-for-sale-at-el-rehab-extension-in-al-rehab-cairo-u947220,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
U939564,3 Bedroom Apartment for sale at El Rehab Extension,"EGP21,600,000","This property is a 123 SqM apartment with3 bedroomsand 1 bathroom that is available for sale. It is part of theEl Rehab Extensionproject in Al Rehab, Cairo and was completed in Jan 2022. You can buy this apartment for a base price of EGP21,600,000 (EGP176,000/SqM).",3,1,123,Apartment,"Al Rehab, New Cairo City,Cairo","EGP176,000",https://www.fazwaz.com.eg/en/property-sales/3-bedroom-apartment-for-sale-at-el-rehab-extension-in-al-rehab-cairo-u939564,N/A,N/A,N/A,mawgood,N/A,N/A,N/A,mawgood
U929554,5 Bedroom Villa for sale at El Rehab Extension,"EGP170,000,000","This property is a 900 SqM villa with5 bedroomsand 5 bathrooms that is available for sale. It is part of theEl Rehab Extensionproject in Al Rehab, Cairo and was completed in Jan 2022. You can buy this villa for a base price of EGP170,000,000 (EGP189,000/SqM).",5,5,900,Villa,"Al Rehab, Cairo","EGP189,000",https://www.fazwaz.com.eg/en/property-sales/5-bedroom-villa-for-sale-at-el-rehab-extension-in-al-rehab-cairo-u929554,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
U938650,3 Bedroom Apartment for sale at El Rehab Extension,"EGP20,900,000","This property is a 119 SqM apartment with3 bedroomsand 2 bathrooms that is available for sale. It is part of theEl Rehab Extensionproject in Al Rehab, Cairo and was completed in Jan 2022. You can buy this apartment for a base price of EGP20,900,000 (EGP176,000/SqM).",3,2,119,Apartment,"Al Rehab, New Cairo City,Cairo","EGP176,000",https://www.fazwaz.com.eg/en/property-sales/3-bedroom-apartment-for-sale-at-el-rehab-extension-in-al-rehab-cairo-u938650,N/A,N/A,N/A,mawgood,N/A,N/A,N/A,mawgood
U921438,4 Bedroom Villa for sale at El Rehab Extension,"EGP118,000,000","This property is a 565 SqM villa with4 bedroomsand 3 bathrooms that is available for sale. It is part of theEl Rehab Extensionproject in Al Rehab, Cairo and was completed in Jan 2022. You can buy this villa for a base price of EGP118,000,000 (EGP208,000/SqM).",4,3,565,Villa,"Al Rehab, Cairo","EGP208,000",https://www.fazwaz.com.eg/en/property-sales/4-bedroom-villa-for-sale-at-el-rehab-extension-in-al-rehab-cairo-u921438,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
U921232,4 Bedroom Villa for sale at El Rehab Extension,"EGP105,000,000","This property is a 486 SqM villa with4 bedroomsand 4 bathrooms that is available for sale. It is part of theEl Rehab Extensionproject in Al Rehab, Cairo and was completed in Jan 2022. You can buy this villa for a base price of EGP105,000,000 (EGP215,000/SqM).",4,4,486,Villa,"Al Rehab, Cairo","EGP215,000",https://www.fazwaz.com.eg/en/property-sales/4-bedroom-villa-for-sale-at-el-rehab-extension-in-al-rehab-cairo-u921232,mawgood,mawgood,mawgood,mawgood,mawgood,mawgood,mawgood,mawgood
U929560,3 Bedroom Apartment for sale at El Rehab Extension,"EGP22,900,000","This property is a 158 SqM apartment with3 bedroomsand 2 bathrooms that is available for sale. It is part of theEl Rehab Extensionproject in Al Rehab, Cairo and was completed in Jan 2022. You can buy this apartment for a base price of EGP22,900,000 (EGP145,000/SqM).",3,2,158,Apartment,"Al Rehab, New Cairo City,Cairo","EGP145,000",https://www.fazwaz.com.eg/en/property-sales/3-bedroom-apartment-for-sale-at-el-rehab-extension-in-al-rehab-cairo-u929560,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
U945956,3 Bedroom Apartment for sale at El Rehab Extension,"EGP22,900,000","This property is a 131 SqM apartment with3 bedroomsand 2 bathrooms that is available for sale. It is part of theEl Rehab Extensionproject in Al Rehab, Cairo and was completed in Jan 2022. You can buy this apartment for a base price of EGP22,900,000 (EGP175,000/SqM).",3,2,131,Apartment,"Al Rehab, New Cairo City,Cairo","EGP175,000",https://www.fazwaz.com.eg/en/property-sales/3-bedroom-apartment-for-sale-at-el-rehab-extension-in-al-rehab-cairo-u945956,N/A,N/A,N/A,N/A,N/A,N/A,N/A,mawgood
U958224,4 Bedroom Villa for sale at El Rehab Extension,"EGP124,000,000","This property is a 588 SqM villa with4 bedroomsand 4 bathrooms that is available for sale. It is part of theEl Rehab Extensionproject in Al Rehab, Cairo and was completed in Jan 2022. You can buy this villa for a base price of EGP124,000,000 (EGP211,000/SqM).",4,4,588,Villa,"Al Rehab, Cairo","EGP211,000",https://www.fazwaz.com.eg/en/property-sales/4-bedroom-villa-for-sale-at-el-rehab-extension-in-al-rehab-cairo-u958224,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
U929046,3 Bedroom Apartment for sale at El Rehab Extension,"EGP18,300,000","This property is a 105 SqM apartment with3 bedroomsand 2 bathrooms that is available for sale. It is part of theEl Rehab Extensionproject in Al Rehab, Cairo and was completed in Jan 2022. You can buy this apartment for a base price of EGP18,300,000 (EGP174,000/SqM).",3,2,105,Apartment,"Al Rehab, New Cairo City,Cairo","EGP174,000",https://www.fazwaz.com.eg/en/property-sales/3-bedroom-apartment-for-sale-at-el-rehab-extension-in-al-rehab-cairo-u929046,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
